DateTime,RealPower,ReactivePower,ApprentPower
2020-03-26 00:10:00,0.0,0.0,0.0
2020-03-26 00:15:00,0.0,0.0,0.0
2020-03-26 00:20:00,0.0,0.0,0.0
2020-03-26 00:25:00,0.0,0.0,0.0
2020-03-26 00:30:00,0.0,0.0,0.0
2020-03-26 00:35:00,0.0,0.0,0.0
2020-03-26 00:40:00,0.0,0.0,0.0
2020-03-26 00:45:00,0.0,0.0,0.0
2020-03-26 00:50:00,0.0,0.0,0.0
2020-03-26 00:55:00,0.0,0.0,0.0
2020-03-26 01:00:00,0.0,0.0,0.0
2020-03-26 01:05:00,0.0,0.0,0.0
2020-03-26 01:10:00,0.0,0.0,0.0
2020-03-26 01:15:00,0.0,0.0,0.0
2020-03-26 01:20:00,0.0,0.0,0.0
2020-03-26 01:25:00,0.0,0.0,0.0
2020-03-26 01:30:00,0.0,0.0,0.0
2020-03-26 01:35:00,0.0,0.0,0.0
2020-03-26 01:40:00,0.0,0.0,0.0
2020-03-26 01:45:00,0.0,0.0,0.0
2020-03-26 01:50:00,0.0,0.0,0.0
2020-03-26 01:55:00,0.0,0.0,0.0
2020-03-26 02:00:00,0.0,0.0,0.0
2020-03-26 02:05:00,0.0,0.0,0.0
2020-03-26 02:10:00,0.0,0.0,0.0
2020-03-26 02:15:00,0.0,0.0,0.0
2020-03-26 02:20:00,0.0,0.0,0.0
2020-03-26 02:25:00,0.0,0.0,0.0
2020-03-26 02:30:00,0.0,0.0,0.0
2020-03-26 02:35:00,0.0,0.0,0.0
2020-03-26 02:40:00,0.0,0.0,0.0
2020-03-26 02:45:00,0.0,0.0,0.0
2020-03-26 02:50:00,0.0,0.0,0.0
2020-03-26 02:55:00,0.0,0.0,0.0
2020-03-26 03:00:00,0.0,0.0,0.0
2020-03-26 03:05:00,0.0,0.0,0.0
2020-03-26 03:10:00,0.0,0.0,0.0
2020-03-26 03:15:00,0.0,0.0,0.0
2020-03-26 03:20:00,0.0,0.0,0.0
2020-03-26 03:25:00,0.0,0.0,0.0
2020-03-26 03:30:00,0.0,0.0,0.0
2020-03-26 03:35:00,0.0,0.0,0.0
2020-03-26 03:40:00,0.0,0.0,0.0
2020-03-26 03:45:00,0.0,0.0,0.0
2020-03-26 03:50:00,0.0,0.0,0.0
2020-03-26 03:55:00,0.0,0.0,0.0
2020-03-26 04:00:00,0.0,0.0,0.0
2020-03-26 04:05:00,0.0,0.0,0.0
2020-03-26 04:10:00,0.0,0.0,0.0
2020-03-26 04:15:00,0.0,0.0,0.0
2020-03-26 04:20:00,0.0,0.0,0.0
2020-03-26 04:25:00,0.0,0.0,0.0
2020-03-26 04:30:00,0.0,0.0,0.0
